"","Wage","Age","Potential","Special","Acceleration","Aggression","Agility","Balance","Ball.control","Composure","Crossing","Curve","Dribbling","Finishing","Free.kick.accuracy","GK.diving","GK.handling","GK.kicking","GK.positioning","GK.reflexes","Heading.accuracy","Interceptions","Jumping","Long.passing","Long.shots","Marking","Penalties","Positioning","Reactions","Short.passing","Shot.power","Sliding.tackle","Sprint.speed","Stamina","Standing.tackle","Strength","Vision","Volleys","CAM","CB","CDM","CF","CM","LAM","LB","LCB","LCM","LDM","LF","LM","LS","LW","LWB","RAM","RB","RCB","RCM","RDM","RF","RM","RS","RW","RWB","ST"
"I. Santini SM Caen",1.23732730362144,0.708120083916222,0.46435152509912,0.574518637041431,-2.7309171645799,1.45346698498119,-1.43425923276474,-1.71293557848718,0.671186621111459,0.925023590922313,-1.07708561759086,-0.996712981926489,0.207727018662785,1.73289086435318,0.0726546317848657,-0.172405681147704,-0.511312022965836,0.11508365063139,0.14325485431907,1.38072219048573,1.60811669864251,1.17692307470396,0.690928410221662,-0.110038125962761,1.63491783534547,0.33230658153563,1.51622421214637,1.04449967272774,1.39041353856133,1.14662842154037,1.35215372492377,0.173330561039203,-2.89276244900923,1.41213631846926,0.851917368890097,1.65539527813938,0.681812110935473,1.31377284936284,0.62426463224674,1.53416581528683,1.22912528741223,0.645218549867813,0.984602808313313,0.62426463224674,0.301617073533761,1.53416581528683,0.984602808313313,1.22912528741223,0.645218549867813,0.018833005046469,1.18766610680319,-0.015906657508752,0.28574658805391,0.62426463224674,0.301617073533761,1.53416581528683,0.984602808313313,1.22912528741223,0.645218549867813,0.018833005046469,1.18766610680319,-0.015906657508752,0.28574658805391,1.18766610680319
"C. Sortomayrés Universidad de Chile",0.755566715269327,0.0499575273856181,0.46435152509912,0.707926401350741,1.02919570649057,0.145148141365799,0.211943327010298,0.236728890159594,-0.377576114442412,0.429458888767802,0.27030865942236,0.261161460434833,-0.128309590606154,0.971406059104785,0.580299142941915,-0.808822219399673,-0.831807254500588,-0.807716733135123,1.41434813137148,-0.470597096715926,0.683789015171733,0.373209966702466,0.336459213982349,0.566758870370695,1.96901018811947,-1.16297436952508,1.63094115847861,1.25213366331222,1.39041353856133,0.935013850520428,1.56487083104642,-1.19700332672719,0.745456850459217,-0.350207636271888,-1.30857284673926,0.733167518863721,-0.427751605200122,1.57845907855235,0.62426463224674,-0.172141298936889,0.00132326622760512,0.783306545168704,0.463540701249436,0.62426463224674,-0.144015977558545,-0.172141298936889,0.463540701249436,0.00132326622760512,0.783306545168704,0.550083245119514,1.18766610680319,0.659346548500026,6.5977046421592e-05,0.62426463224674,-0.144015977558545,-0.172141298936889,0.463540701249436,0.00132326622760512,0.783306545168704,0.550083245119514,1.18766610680319,0.659346548500026,6.5977046421592e-05,1.18766610680319
"A. Plata Independiente Santa Fe",0.096166292506829,0.269345046229153,0.963931309018084,1.23599880174176,1.79830970284589,0.955059806461041,1.16500796688006,1.37403316353688,0.55465742827214,1.02413653135321,1.16857151076451,-0.210541455450663,1.4398612526489,0.971406059104785,-0.652551812725204,-1.12703048852566,1.41165936624268,0.730283906475731,1.09657481210837,1.38072219048573,0.314057941783421,1.53412890048241,0.77954570928149,0.312959996745649,1.41218960016281,0.652723928191497,-1.12226555349503,1.14831666801998,0.644062914224667,-0.0172517190692927,0.501285300433155,1.22743355162874,1.92787812278646,-0.154391641300649,0.664048654487545,0.272053639225891,0.883550968414672,0.0785704464784275,1.15910156489976,1.24978129624955,0.956280393815643,1.19757053107138,0.854337281547344,1.15910156489976,1.48997187644658,1.24978129624955,0.854337281547344,0.956280393815643,1.19757053107138,1.21414604521082,1.18766610680319,1.46965039571056,1.42846903208387,1.15910156489976,1.48997187644658,1.24978129624955,0.854337281547344,0.956280393815643,1.19757053107138,1.21414604521082,1.18766610680319,1.46965039571056,1.42846903208387,1.18766610680319
"L. Ulloa Leicester City",1.91364663654423,1.14689512160329,0.46435152509912,1.11370835112489,-2.13271738963687,1.1419624984061,-1.00104803282394,-0.575631305109894,0.904245006790097,1.12324947178412,0.27030865942236,0.261161460434833,0.767788034111017,0.971406059104785,0.797861076294936,0.782219126230249,-0.831807254500588,-0.807716733135123,1.73212145063458,0.146509332351294,1.88541500368375,0.551812879591688,0.602311111161834,1.4973547403292,0.409912541840803,0.439112363754252,1.17207337314967,1.14831666801998,1.39041353856133,1.14662842154037,1.03307806573979,2.28153654221828,-1.52843021170856,0.237240348641829,2.07306401250669,1.50169065159344,0.580942682195873,1.22554410629967,0.757973865409996,1.96074259384276,1.6383926278071,0.783306545168704,1.24513386184525,0.757973865409996,1.19288317571837,1.96074259384276,1.24513386184525,1.6383926278071,0.783306545168704,0.550083245119514,1.18766610680319,0.52429590729827,0.999948115572632,0.757973865409996,1.19288317571837,1.96074259384276,1.24513386184525,1.6383926278071,0.783306545168704,0.550083245119514,1.18766610680319,0.52429590729827,0.999948115572632,1.18766610680319
"T. Usami Fortuna Düsseldorf",1.14191336857102,0.0499575273856181,0.963931309018084,0.546725352810325,0.858281485078272,-1.41237429150967,1.0783657268919,1.29279714400993,1.25383258530805,1.12324947178412,1.69255817404743,1.51903590279616,1.88791006500748,0.590663656480587,1.08794365409896,-0.490613950273688,0.129678440103669,-0.500116605212952,-1.44561174199644,-1.08770352578315,-1.99676126689353,0.641114336036299,-3.03099815029112,2.00495248757929,1.18946136498014,0.545918145972874,-0.433963875501618,0.733048686851023,0.324198360937527,1.46405027807027,-0.34958312405746,-0.248310635196611,0.563545885485794,0.13933235115621,0.100442511279887,-2.41777732532812,1.79137582707107,0.343256675667944,1.56022926438953,-0.740910337011463,0.683435500219061,1.19757053107138,1.63593044214316,1.56022926438953,0.747250124626066,-0.740910337011463,1.63593044214316,0.683435500219061,1.19757053107138,1.61258372526561,0.339053195506522,1.60470103691232,1.14278842107638,1.56022926438953,0.747250124626066,-0.740910337011463,1.63593044214316,0.683435500219061,1.19757053107138,1.61258372526561,0.339053195506522,1.60470103691232,1.14278842107638,0.339053195506522
"R. Mora River Plate",1.14191336857102,0.927507602759757,0.46435152509912,1.74183657474789,0.687367263665978,1.45346698498119,1.16500796688006,1.45526918306383,1.25383258530805,0.925023590922313,1.24342674837635,1.83350451338649,0.879800237200664,0.971406059104785,2.24827396531508,-0.808822219399673,1.41165936624268,1.34548416232007,-0.174518464944031,-0.779150311249536,0.776221783518811,-0.0732973155205883,1.66571869987977,1.75115361395424,1.41218960016281,-0.308528111776103,0.598488641488494,1.04449967272774,1.39041353856133,0.935013850520428,0.926719512678462,-0.353720934255565,0.927367815432639,1.41213631846926,-0.181360560323942,-0.419617180230853,1.28702868337307,1.84314530774187,1.42652003122628,0.396627739137685,0.956280393815643,1.33565852637227,1.37539938861122,1.42652003122628,0.747250124626066,0.396627739137685,1.37539938861122,0.956280393815643,1.33565852637227,1.47977116524734,1.18766610680319,1.46965039571056,0.999948115572632,1.42652003122628,0.747250124626066,0.396627739137685,1.37539938861122,0.956280393815643,1.33565852637227,1.47977116524734,1.18766610680319,1.46965039571056,0.999948115572632,1.18766610680319
"L. Mchedlidze Empoli",-0.0457234929503292,0.488732565072688,0.630878119738775,0.252116539960598,-0.509032286220079,1.07966160109108,-0.741121312859463,-2.28158771517582,1.37036177814737,0.925023590922313,-0.403388479084251,-0.682244371336159,0.767788034111017,1.22523432752092,0.362737209588894,0.14580258797828,-0.831807254500588,-0.500116605212952,1.41434813137148,0.455062546884904,1.2383856252542,-0.162598771965199,-0.992800271915072,0.397559621287331,-0.5923645164812,-0.949362805087836,-0.778114714498322,0.940682677435502,0.644062914224667,0.617591993990521,0.607643853494482,-0.353720934255565,0.0178129905655265,0.13933235115621,0.757983011688821,1.34798602504749,0.480073253456274,0.872629134046977,0.757973865409996,0.681012258174972,0.54701305342077,0.921394540469595,0.724071754781374,0.757973865409996,0.153072723169659,0.681012258174972,0.724071754781374,0.54701305342077,0.921394540469595,0.550083245119514,1.18766610680319,0.659346548500026,0.142906282550166,0.757973865409996,0.153072723169659,0.681012258174972,0.724071754781374,0.54701305342077,0.921394540469595,0.550083245119514,1.18766610680319,0.659346548500026,0.142906282550166,1.18766610680319
"L. Traoré Amiens SC Football",1.44610085828573,0.488732565072688,0.630878119738775,0.196529971498386,-0.0817467326893447,0.145148141365799,-2.47396611262266,-2.68776781281056,0.321599042593502,0.627684769629606,-0.92737514236717,-0.918095829278907,0.879800237200664,0.844491924896719,-0.652551812725204,-0.172405681147704,-0.190816791431084,-0.192516477290781,1.41434813137148,1.07216897595212,1.60811669864251,1.26622453114857,-0.726948374735588,-0.956034371379581,1.0780972473888,-0.522139676213347,1.17207337314967,1.56358464918894,0.857305949749427,0.300170137460614,0.820360959617136,-0.77536213049138,-0.164097974407896,-0.350207636271888,0.851917368890097,1.73224759141235,1.48876754085227,0.960857877110149,0.757973865409996,0.96539677721226,0.54701305342077,1.05948253577049,0.593806228015405,0.757973865409996,0.153072723169659,0.96539677721226,0.593806228015405,0.54701305342077,1.05948253577049,0.417270685101253,1.18766610680319,0.52429590729827,0.142906282550166,0.757973865409996,0.153072723169659,0.96539677721226,0.593806228015405,0.54701305342077,1.05948253577049,0.417270685101253,1.18766610680319,0.52429590729827,0.142906282550166,1.18766610680319
"T. Touré Angers SCO",1.03314514408126,-0.388817510301451,1.29698449829739,1.80854045690255,0.772824374372125,1.01736070377606,1.16500796688006,0.724145007321287,1.25383258530805,0.825910650491411,1.61770293643558,1.91212166603407,1.32784904955925,0.209921253856389,1.66810880970702,-0.172405681147704,1.09116413470793,-0.500116605212952,0.461028173582172,-0.779150311249536,0.406490710130499,1.71273181337163,0.247841914922521,1.4973547403292,1.41218960016281,1.93439331481496,0.369054748824025,0.836865682143262,0.750684431987047,1.78147213460018,0.288568194310501,1.22743355162874,0.927367815432639,0.433056343613068,1.50945786929903,-0.112207927138967,1.89224525581067,1.04908662017332,1.69393849755279,1.67635807480548,1.91123752140368,1.33565852637227,1.76619596890913,1.69393849755279,1.93560492753888,1.67635807480548,1.76619596890913,1.91123752140368,1.33565852637227,1.61258372526561,0.904795136370969,1.60470103691232,1.99983025409884,1.69393849755279,1.93560492753888,1.67635807480548,1.76619596890913,1.91123752140368,1.33565852637227,1.61258372526561,0.904795136370969,1.60470103691232,1.99983025409884,0.904795136370969
"Kim Shin Wook Jeonbuk Hyundai Motors",0.755566715269327,0.927507602759757,0.46435152509912,1.19708820381821,-0.679946507632373,1.26656429303613,-1.0876902728121,-0.00697916842125262,1.25383258530805,0.627684769629606,0.345163897034206,0.103927155139668,-0.352333996785447,1.09832019331285,0.362737209588894,-1.12703048852566,-0.190816791431084,-1.11531686105729,-0.174518464944031,-0.779150311249536,1.60811669864251,-0.0732973155205883,0.159224615862693,1.41275511578752,1.41218960016281,3.32286848365705,1.17207337314967,1.04449967272774,1.39041353856133,0.935013850520428,1.35215372492377,1.96530564504142,-2.52894051906239,1.21632032349802,1.32158915489648,1.65539527813938,1.28702868337307,1.22554410629967,0.891683098573252,2.10293485336141,1.77481507460539,0.783306545168704,1.37539938861122,0.891683098573252,1.34142752608247,2.10293485336141,1.37539938861122,1.77481507460539,0.783306545168704,0.682895805137776,1.18766610680319,0.52429590729827,1.14278842107638,0.891683098573252,1.34142752608247,2.10293485336141,1.37539938861122,1.77481507460539,0.783306545168704,0.682895805137776,1.18766610680319,0.52429590729827,1.14278842107638,1.18766610680319
"S. Privat En Avant de Guingamp",1.20680420655791,0.488732565072688,0.46435152509912,0.61342923496498,-0.0817467326893447,-1.03856890761956,0.0386588470339777,-1.30675548085243,1.02077419962942,0.3303459483369,-0.328533241472405,0.654247223672746,-0.0162973875165074,0.590663656480587,1.01542300964796,0.14580258797828,-0.190816791431084,1.34548416232007,1.41434813137148,-1.39625674031676,1.79298223533667,1.53412890048241,1.04539760646097,0.566758870370695,1.18946136498014,-0.308528111776103,0.369054748824025,1.04449967272774,1.28379202079895,1.14662842154037,0.820360959617136,-0.248310635196611,-0.618875386841452,-0.937655621185605,-0.651032346330324,1.19428139850155,0.0765955384978757,0.960857877110149,0.757973865409996,0.681012258174972,0.54701305342077,0.783306545168704,0.724071754781374,0.757973865409996,0.301617073533761,0.681012258174972,0.724071754781374,0.54701305342077,0.783306545168704,0.417270685101253,1.18766610680319,0.52429590729827,0.28574658805391,0.757973865409996,0.301617073533761,0.681012258174972,0.724071754781374,0.54701305342077,0.783306545168704,0.417270685101253,1.18766610680319,0.52429590729827,0.28574658805391,1.18766610680319
"G. Karadeniz Rubin Kazan",1.34869399201507,2.68260775350804,0.46435152509912,1.73627791790167,0.00371037801680227,0.892758909146023,1.33829244685638,1.61774122211772,1.83647854950465,1.22236241221502,1.84226864927112,1.67627020809132,1.88791006500748,0.717577790688653,1.08794365409896,1.41863566448222,0.770668903173174,1.65308429024224,-0.810065103470233,-0.162043882182316,-1.71946296185229,0.909018705370131,0.956780307401146,2.00495248757929,1.18946136498014,2.5752280081267,0.942639480485198,0.940682677435502,1.07054898527419,1.0408211360304,0.607643853494482,2.80858803751305,0.563545885485794,-1.32928761112808,2.73060451291562,-1.41869725277948,1.38789811211267,0.607942904857461,1.56022926438953,1.67635807480548,1.91123752140368,1.33565852637227,1.63593044214316,1.56022926438953,1.93560492753888,1.67635807480548,1.63593044214316,1.91123752140368,1.33565852637227,1.61258372526561,0.621924165938745,1.60470103691232,1.99983025409884,1.56022926438953,1.93560492753888,1.67635807480548,1.63593044214316,1.91123752140368,1.33565852637227,1.61258372526561,0.621924165938745,1.60470103691232,1.99983025409884,0.621924165938745
"D. Stracqualursi Club Atlético Tigre",0.096166292506829,0.927507602759757,0.46435152509912,0.396641617962351,-0.679946507632373,-0.166356345209295,-0.914405792835783,-1.63169955896023,0.904245006790097,1.61881417393863,0.0457429465868232,-1.07533013457407,-0.464346199875093,1.60597673014511,-0.725072457176211,-1.12703048852566,-1.15230248603534,0.42268377855356,1.41434813137148,0.146509332351294,1.51568393029543,0.462511423147077,0.868163008341318,-0.363836999587807,1.0780972473888,1.6139759681591,0.0249039098273208,1.35595065860446,0.110955325412768,0.511784708480552,1.4585122779851,0.805792355392926,-0.346008939381319,0.726780336069927,1.03978608329265,1.11742908522858,-1.13383760637732,0.872629134046977,0.223136932756971,1.24978129624955,0.683435500219061,0.507130554566922,0.333275174483466,0.223136932756971,0.895794474990168,1.24978129624955,0.333275174483466,0.683435500219061,0.507130554566922,0.15164556506473,1.18766610680319,0.254194624894759,0.714267504565143,0.223136932756971,0.895794474990168,1.24978129624955,0.333275174483466,0.683435500219061,0.507130554566922,0.15164556506473,1.18766610680319,0.254194624894759,0.714267504565143,1.18766610680319
"D. Lezcano FC Ingolstadt 04",1.20680420655791,0.488732565072688,0.630878119738775,2.0308867307514,1.11465281719671,1.8272723688713,1.0783657268919,1.13032510495603,1.25383258530805,1.51970123350773,0.869150560317125,1.28318444485341,1.2158368464696,1.09832019331285,2.17575332086407,-1.12703048852566,0.770668903173174,-0.500116605212952,0.461028173582172,-0.470597096715926,0.683789015171733,1.80203326981624,1.7543359989396,1.4973547403292,1.0780972473888,1.93439331481496,0.713205587820729,0.940682677435502,0.750684431987047,1.14662842154037,0.714002406555809,1.01661295351083,1.3821452278662,1.31422832098364,0.945851726091374,-0.189060240411938,2.29572297076907,0.872629134046977,1.69393849755279,1.81855033432412,1.91123752140368,1.47374652167316,1.76619596890913,1.69393849755279,1.93560492753888,1.81855033432412,1.76619596890913,1.91123752140368,1.47374652167316,1.61258372526561,1.18766610680319,1.60470103691232,1.8569899485951,1.69393849755279,1.93560492753888,1.81855033432412,1.76619596890913,1.91123752140368,1.47374652167316,1.61258372526561,1.18766610680319,1.60470103691232,1.8569899485951,1.18766610680319
